text,label,source
What's the difference between a woman and a car crash? A car crash won't kill you slowly.,implicit_hate,implicit_hate
What's the best thing about being Ethiopian? You won't have to be for very long.,implicit_hate,implicit_hate
What's the difference between heroin and a black person? Police care about people shooting heroin,implicit_hate,implicit_hate
sluts dont have hormones they have whoremones,implicit_hate,implicit_hate
What's the best thing that came out of Auschwitz? An empty train,implicit_hate,implicit_hate
"So blacks are the fastest runners and whites are the best swimmers, the polar ice caps are melting,   Evolution at work",implicit_hate,implicit_hate
How to know if you're good at sports Your not good if your not black,implicit_hate,implicit_hate
What do you call a black spider? No daddy long legs,implicit_hate,implicit_hate
"Just how Americans draw themselves slimmer. Japan does the same, they make anime have giant eyes while in reality they can’t see what their drawing",implicit_hate,implicit_hate
What do bikes and black men have in common? The chain,implicit_hate,implicit_hate
Whats worse than a Jason Aldean concert? Being black,implicit_hate,implicit_hate
"Secret Language During the holocaust the Jews had a secret language they used to speak... it went something like this, ""OH MY GOD! I'M BURNING ALIVE""",implicit_hate,implicit_hate
"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the train heading towards him...",implicit_hate,implicit_hate
"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again then I got accepted.",implicit_hate,implicit_hate
What do you call winning battle royale in China? Winner Winner Dog dinner,implicit_hate,implicit_hate
What is the fastest way to get jewish guests out of your house? vacuum cleaner,implicit_hate,implicit_hate
Muslims aren't terrorists They just want to die on their own terms but don't want to do it alone.,implicit_hate,implicit_hate
"What did the black, blind, deaf and mute kid get for christmas? Aids.",implicit_hate,implicit_hate
What would you call an Arab with a wooden leg? A sticky bomb.,implicit_hate,implicit_hate
I wish my grass was emo... So it could cut itself.,implicit_hate,implicit_hate
"How do you pick up black girls? You burn their village, chain them up and raise the anchors.",implicit_hate,implicit_hate
How do you stop black guys from hanging out in front of your house? Cut the rope.,implicit_hate,implicit_hate
"What do you say to a woman with two black eyes? Nothing, you already told her twice.",implicit_hate,implicit_hate
Where do jews go when they die? Out the chimney.,implicit_hate,implicit_hate
What do you call two Mexicans playing basketball? Juan on Juan,implicit_hate,implicit_hate
"A black guy finds a genie in a bottle Any three wishes he had would be granted, the genie informed him. ""I wanna be rich,"" said the black guy. The back yard filled up with chests of gold coins and jewels in the blink of an eye. ""I'm no fool,"" said the black guy. ""I wanna be white."" And there he stood, white, blonde-haired and blue-eyed. ""Last but not least, I never want to work another day in my life."" And he turned black again.",implicit_hate,implicit_hate
What's the difference between a black person and a bicycle? The bicycle doesn't start singing when you put chains on it.,implicit_hate,implicit_hate
What do babies and black people have in common? Theyre both good for target practice,implicit_hate,implicit_hate
How do you name a jew pokémon trainer Ash,implicit_hate,implicit_hate
What do jews and meat have in common? They're both better cooked,implicit_hate,implicit_hate
A wife is killed after a car drives through her living room and kills her. Who's fault is it? The wife's because she should've been in the kitchen,implicit_hate,implicit_hate
Finally something positive I found of the Ethiopians HIV,implicit_hate,implicit_hate
"Everyone is so politically correct these days... You can't even say ""black paint!"" You have to say ""tyrone can you paint that wall please?""",implicit_hate,implicit_hate
What place do black people like to be peaceful? In their coffin.,implicit_hate,implicit_hate
"Recent medical studies shows that obesity can cause lots of problems in pregnant women. I think there’s nothing to worry about it. If a woman is obese, she won’t be pregnant in the first place.",implicit_hate,implicit_hate
What's the difference between a black person and a chicken? One's free range,implicit_hate,implicit_hate
Why do police officers never get incarcerated for shooting unarmed black men? Because animal cruelty is not punishable by jail time.,implicit_hate,implicit_hate
Why is chinese the best race? They can do everything with their eyes closed.,implicit_hate,implicit_hate
What's A Jew's Biggest Fear? Taking a shower.,implicit_hate,implicit_hate
"What did God say when he made the first black person? Dammit, I burnt one.",implicit_hate,implicit_hate
How do you stop a Jewish man from smoking? You let him out.,implicit_hate,implicit_hate
What's the difference between a black person and a bucket of shit? The bucket.,implicit_hate,implicit_hate
What separates man from animal? The Mediterranean.,implicit_hate,implicit_hate
Why don't Africans need help? They already have aids.,implicit_hate,implicit_hate
"Why are black men good at basketball? The whole point is to run, shoot and steal. Oh and their knee grows.",implicit_hate,implicit_hate
More than one-third of Africa lacks clean water. I guess black people will even steal from their own kind.,implicit_hate,implicit_hate
What do you get when you add 1 + 1? The average Ethiopian lifespan.,implicit_hate,implicit_hate
What do you feel when you see a black man running? The recoil,implicit_hate,implicit_hate
I’m starving and scared That I might offend Africans because I’m culturally appropriating them,implicit_hate,implicit_hate
Why are paracetamol white??? Because they work,implicit_hate,implicit_hate
What is the difference between Santa Claus and jews? Santa comes down the chimney.,implicit_hate,implicit_hate
This joke is like a Veitnamese factory worker It makes no cents,implicit_hate,implicit_hate
"Kitchen appliances salesman to the Jewish man.. ""Sir would you like a tour to the new LG oven ?""",implicit_hate,implicit_hate
Africans actually have more of some things. Like infant mortality.,implicit_hate,implicit_hate
"How many Jews does it take to cook a dinner? Two. One in the fire, one above the fire.",implicit_hate,implicit_hate
Society is like a box of chocolates There are more browns than whites and the blacks are usually never touched.,implicit_hate,implicit_hate
How long does it take a black woman to take a dump? 9 months,implicit_hate,implicit_hate
Whats the difference between a blonde and an elevator? You dont even have to press a button for her to open up.,implicit_hate,implicit_hate
Have you ever had Ethiopian cuisine? Neither have they.,implicit_hate,implicit_hate
"My son pointed at a homeless man and said ""Human waste!!"" I was so ashamed and embarrassed I told him its ""waste of a human"". Kids are so dumb.",implicit_hate,implicit_hate
What do you call a burnt chicken nugget? A nigget,implicit_hate,implicit_hate
I overheard someone saying a black man stole a motorcycle out of a garage. I ran home to see if mine was still there. Yupp still chained to the wall. Singing and all.,implicit_hate,implicit_hate
"What is the difference between the highway at rush hour and the line at KFC? Nothing, they are both black and dangerous to cut through",implicit_hate,implicit_hate
My girlfriend broke up with me for stealing her wheelchair  I know she'll come crawling back eventually,implicit_hate,implicit_hate
what did the black kid get his friend for his birthday? my bike.,implicit_hate,implicit_hate
Hitler was a good doctor. He cured tons of disabilities.,implicit_hate,implicit_hate
What do you call a Muslim emperor? Napoleon Blownaparte,implicit_hate,implicit_hate
Why do black people only have nightmares? Because we killed the only one with a dream,implicit_hate,implicit_hate
I don’t think I’m racist I love black people I think every family should have one,implicit_hate,implicit_hate
What do you call a fight between a mexican and a child molester? Alien vs Predator,implicit_hate,implicit_hate
Where do people in China buy their groceries? Pets at Home.,implicit_hate,implicit_hate
A black man and a jew jump off a building. Who lands first No one cares,implicit_hate,implicit_hate
How does a black guy Send mail? With food stamps,implicit_hate,implicit_hate
Africa is really boring during Halloween Everyone's a skeleton,implicit_hate,implicit_hate
"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of a 20 now?",implicit_hate,implicit_hate
What do you call a white girl who’s faster than her brothers? A redneck virgin,implicit_hate,implicit_hate
I have blue eyes. I got them from my dad. My mum has black eyes.  She also got them from my dad.,implicit_hate,implicit_hate
What's the difference between a black man and a pizza? A pizza can feed a family of four,implicit_hate,implicit_hate
Where are Jews most found? In the atmosphere.,implicit_hate,implicit_hate
What do you call a picture of smoke? A Jewish family photo,implicit_hate,implicit_hate
Why do black rappers always wear jewelry? The chains remind them of were they came from.,implicit_hate,implicit_hate
"It doesn't matter suicide rates are going up in Black communities, The race was killing itself anyway.",implicit_hate,implicit_hate
What’s the difference between science and religion? Science will fly you to mars. Religion will fly you into a skyscraper,implicit_hate,implicit_hate
whats a gay guys favorite restaurant? five guys,implicit_hate,implicit_hate
What’s the difference between black people and communism? People thought communism could work.,implicit_hate,implicit_hate
Why are all women left handed? Because they don't have rights.,implicit_hate,implicit_hate
Whats tougher than a white man roaming the streets of Compton.... A dog roaming the streets of China,implicit_hate,implicit_hate
Why don't Asians like Monopoly? They can't buy any of the corners to turn into a shop.,implicit_hate,implicit_hate
Black people are nothing like monkeys because at least monkeys are well behaved,implicit_hate,implicit_hate
What’s the best part of being a doctor? Vegetables don’t need to give consent.,implicit_hate,implicit_hate
"Why does Beyoncé always sing ""To the left, to the left"" Because black people have no rights.",implicit_hate,implicit_hate
What's a 1000 meters long and has an IQ of 68? A black lives matter parade.,implicit_hate,implicit_hate
I had some “Muslim Fried Chicken” the other day. It was exploding with flavour.,implicit_hate,implicit_hate
"I painted my computer black hoping it’d run faster, but now it doesn’t work.",implicit_hate,implicit_hate
How do Autists deal with school? With a reeeeeeeeee-volver,implicit_hate,implicit_hate
What do you call two chimps that fall in love? Black people.,implicit_hate,implicit_hate
How do you know if a black girl is pregnant? The cotton is picked off the tampon,implicit_hate,implicit_hate
"A black guy and Mexican were in a car, Who is driving? The Cop",implicit_hate,implicit_hate
Pennies are brown because they’re worth almost nothing and cost more to manufacture than what they’re worth.,implicit_hate,implicit_hate
What do you call a white guy surrounded by a thousand black guys? A warden,implicit_hate,implicit_hate
What's the difference between a feminist and a knife? A knife has a point.,implicit_hate,implicit_hate
Hitler just suck at running He cant even finish a race,implicit_hate,implicit_hate
What do you get when throw a Molotov cocktail into a gay pride parade? An LGBTQBBQ,implicit_hate,implicit_hate
Well today in school i farted infront of my Jewish friend And when he looked at me i said sorry  Its a little gas it wont kill anybody,implicit_hate,implicit_hate
What’s blue and white and red all over? A cop at a BLM rally.,implicit_hate,implicit_hate
Why do Puerto Ricans hang the Puerto Rican flag in their car? So they dont steal from each other.,implicit_hate,implicit_hate
A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that?   The parrot says Africa there all over the fucking place!,implicit_hate,implicit_hate
What do White people get in return for letting Blacks have Black heritage month? Father's Day,implicit_hate,implicit_hate
Why do white people have such a pleasant scent? So blind people can distinguish them from animals too.,implicit_hate,implicit_hate
How do you call a car thief that can't drive? A black woman.,implicit_hate,implicit_hate
What do you call it when you throw a Molotov cocktail into the special-ed room? Hot potato,implicit_hate,implicit_hate
"To all the black kids without fathers, don't be so upset. In a few years, you'll get to meet them when you go to prison.",implicit_hate,implicit_hate
What do you call a black person on top of a church? Holy shit,implicit_hate,implicit_hate
What's the difference between black dad's and boomerangs Boomerangs are expensive,implicit_hate,implicit_hate
Boomerangs are like dads... The black ones don't come back.,implicit_hate,implicit_hate
Why did I get a white car? So it would actually work!,implicit_hate,implicit_hate
You know the only good thing about being a Jewish chimney sweeper in Auschwitz? You get to have all your family and friends around you.,implicit_hate,implicit_hate
Gay Muslims are the horniest. They blow the entire neighborhood.,implicit_hate,implicit_hate
What do blacks and this thread have in common? Both are gonna get locked up,implicit_hate,implicit_hate
"Blacks are a lot like apples After all, it's just natural for them to hang from trees",implicit_hate,implicit_hate
Why are jews ok with holocaust jokes? Because they're used to being roasted,implicit_hate,implicit_hate
What's the difference between a dog and a pizza? One can feed a family of four Asian people.,implicit_hate,implicit_hate
"A white man and a black man play hide and seek at night. Who has the advantage? The white man, as the cops are on his side.",implicit_hate,implicit_hate
How do you get 20 jews in the back seat of a Volkswagen? Toss a $50 in the back seat,implicit_hate,implicit_hate
Why are black people so fast? The slow ones are in the prison.,implicit_hate,implicit_hate
People are like jelly beans... No one likes the black ones,implicit_hate,implicit_hate
How come there aren't any Mexicans in Star Trek? They don't work in the future either.,implicit_hate,implicit_hate
My sense of humour is so dark It pays child support,implicit_hate,implicit_hate
Why do black people have white on their palms and the soles of their feet? Everybody has a little bit of good in them.,implicit_hate,implicit_hate
What do you call a black guy with half a brain? Gifted,implicit_hate,implicit_hate
"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a matter of minutes!",implicit_hate,implicit_hate
What do Muslims have in common with Darth Vader? They both offer you to come to the dark side before killing you,implicit_hate,implicit_hate
What does a black guy and a basketball have in common? They both get shot,implicit_hate,implicit_hate
What do you call a bunch of Muslim superheroes? Suicide squad,implicit_hate,implicit_hate
What do you call the citizens of Hiroshima? Fried Rice,implicit_hate,implicit_hate
Why don't blacks celebrate Thanksgiving? Because KFC is not open on holidays!,implicit_hate,implicit_hate
What are the advantages of being blacc? You can attend a funeral naked...,implicit_hate,implicit_hate
"What have parents and pizzas in common? When they're black, there's no food.",implicit_hate,implicit_hate
What’s the same about a black person and a school? They both get shot up by white people.,implicit_hate,implicit_hate
What's Hitler's favorite breakfast beverage? Freshly squeezed orange jews.,implicit_hate,implicit_hate
What do you get when you put a gay Canadian flight attendant in the same room as a monkey? An aids epidemic.,implicit_hate,implicit_hate
What does a redneck girl say when she meets her first lover? Hi dad!,implicit_hate,implicit_hate
How dark is my humour? It picks cotton.,implicit_hate,implicit_hate
"I love the Legend of Zelda games. Name the games after the girl so she feels important, but has next-to-no involvement whatsoever in them.",implicit_hate,implicit_hate
"a jew and a black are about to get shot, who dies first the jew had coins as body armor while the black dude had child support papers to protect himself",implicit_hate,implicit_hate
You know what they say Once you go black your a single mother,implicit_hate,implicit_hate
I asked a Jewish girl for her number.. And she rolled up her sleeve,implicit_hate,implicit_hate
"I have no doubt that Jesus was a black man. Just like in the case of black dads, everyone is waiting for his second coming.",implicit_hate,implicit_hate
My humour is so dark that cops are beating it,implicit_hate,implicit_hate
Why don't Africans play on Minecraft servers? They're on the blacklist,implicit_hate,implicit_hate
What is the only football team a black person can join? The stealers.,implicit_hate,implicit_hate
What’s the difference between a black man and park bench? A park bench can support a family of 4,implicit_hate,implicit_hate
"Why do black people like basketball? Because they can shoot, steal and drive.",implicit_hate,implicit_hate
Did you hear about the two car pile up in Mexico? 200 Mexicans died.,implicit_hate,implicit_hate
"“I think a lot, but I don’t say much.” ~ Anne Frank But lately she’s been proven to have not said anything for almost a century",implicit_hate,implicit_hate
Japanese people are bad pilots They always crash into ships,implicit_hate,implicit_hate
What do brick sidewalks and fat women have in common They both get laid by mexicans,implicit_hate,implicit_hate
what do you call a jew that jumps out of a plane a falling star,implicit_hate,implicit_hate
If a woman is in a forest and there is no one around to hear her. Is she still wrong?,implicit_hate,implicit_hate
What happens when God lowers the graphics and increases the difficulty ? We all turn black.,implicit_hate,implicit_hate
"Don’t bully people with obesity! I’m being serious guys, they already have enough on their pl8!",implicit_hate,implicit_hate
What did the black girl get after having an abortion? $500 from crime stoppers,implicit_hate,implicit_hate
Whats the best part of an ISIS joke? The Execution,implicit_hate,implicit_hate
What does black Fred Flintstone say? I yabba dabba dindu nuthin,implicit_hate,implicit_hate
"How are people with mental disabilities similar to electronic products? Sometimes they are, ""batteries not included""",implicit_hate,implicit_hate
Which Magic Wand can only make Men disappear? Pregnancy Test Sticks,implicit_hate,implicit_hate
Why are the dogs in china really fast? the slow ones were eaten,implicit_hate,implicit_hate
How dark is my humor Dark enough to get six warning shots in the back,implicit_hate,implicit_hate
What's the difference between a black person and a couch? The couch can support a family,implicit_hate,implicit_hate
How does a Mexican family take a photo together? They get in the back of a truck and run a red light.,implicit_hate,implicit_hate
Why is all medicine white? Blacks don't work,implicit_hate,implicit_hate
Wanna hear a joke? Black Lives Matter,implicit_hate,implicit_hate
Whats a word that begins with N ends in R and you should never call a black person? Neighbor,implicit_hate,implicit_hate
What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis,implicit_hate,implicit_hate
"How do you always win an argument against a black person? Call him ""Dad"" and he'll run away.",implicit_hate,implicit_hate
Why are black fathers and Shaq's free throw attempts the same? They're always missing.,implicit_hate,implicit_hate
What’s the most common fish in the Mediterranean Sea? The Syrian refugee,implicit_hate,implicit_hate
Name one positive about Africa. The HIV Tests.,implicit_hate,implicit_hate
What do you do when you see a black guy on stage? You raise your hand to bid on him.,implicit_hate,implicit_hate
What’s the difference between Harry Potter and the Jews? Harry was looking for the chamber,implicit_hate,implicit_hate
What do you call four Mexicans in quick sand? Quattro sinko,implicit_hate,implicit_hate
What's the difference between a black man and property? I don't know.,implicit_hate,implicit_hate
I reported a video on YouTube for animal abuse My report got rejected; it was footage of a black man being beaten,implicit_hate,implicit_hate
What's a Jew's favorite book? Gone with the wind.,implicit_hate,implicit_hate
"Why are your mom jokes not your dad jokes? Because the creator of the first ""your mom"" joke was black",implicit_hate,implicit_hate
The reason I date a black girl So I don't have to meet her dad,implicit_hate,implicit_hate
What do you call an educated woman? Intellectual property,implicit_hate,implicit_hate
a black man with a parrot enters a bar the bartender asks where did you get it africa answers the parrot,implicit_hate,implicit_hate
What's Hitler's favorite time of the year Gas season,implicit_hate,implicit_hate
What do apples and black people both have in common? They both hang from trees,implicit_hate,implicit_hate
"If you can stop a comma with a period point, what do you use to stop a coma? A hollow-point.",implicit_hate,implicit_hate
What's the difference between heroine and a black person? I think twice about shooting heroin.,implicit_hate,implicit_hate
Where could you find a quadriplegic? Where you left him.,implicit_hate,implicit_hate
Yall need to chill. Racism is a crime. And crime is for black people,implicit_hate,implicit_hate
What happens when you roast the quiet Asian kid? Your pet goes missing.,implicit_hate,implicit_hate
"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand it to them”",implicit_hate,implicit_hate
How was the Grand Canyon created? A jew dropped a penny in a mole-hole,implicit_hate,implicit_hate
Muslim kids... They blow up so fast.,implicit_hate,implicit_hate
If only Africa had more mosquito nets If only Africa had more mosquito nets then every year we could save millions of mosquitoes from dying needlessly from AIDs.,implicit_hate,implicit_hate
How do you stop black kids from jumping on the bed? Put Velcro on the ceiling,implicit_hate,implicit_hate
What's one thing you never say to a school shooter Think of the children,implicit_hate,implicit_hate
How do you get a black man out of a tree? Cut the rope.,implicit_hate,implicit_hate
"Helen Keller walked into a bar and then a chair, and then a table",implicit_hate,implicit_hate
Why do sumo wrestlers shave their legs? So that people don't confuse them for feminists.,implicit_hate,implicit_hate
What's the difference between a black slave and a black surfer? One hangs high and the other hangs loose.,implicit_hate,implicit_hate
"Why did Beyonce say ""to the left,to the left""? Because black people have no rights.",implicit_hate,implicit_hate
Guys I have a question: when a gay couple gets married Who makes the sandwiches?,implicit_hate,implicit_hate
Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like apples,implicit_hate,implicit_hate
"Friend: how dark is your humor? Me: If you whip it enough, it will start picking cotton.",implicit_hate,implicit_hate
What do you say to a black guy in a three piece suit? Will the defendant please rise,implicit_hate,implicit_hate
how do you call a black man you call his cell number,implicit_hate,implicit_hate
What is an Ethiopian's favorite videogame? Don't Starve,implicit_hate,implicit_hate
How do you get 11 million followers? Run through Africa with a bottle of water.,implicit_hate,implicit_hate
Wanna hear my favorite oximoron? Black people.,implicit_hate,implicit_hate
What do you call it when a black person hides from a cop at night? Good use of camouflage.,implicit_hate,implicit_hate
What does a black woman receive when she has an abortion? A thank you letter from welfare.,implicit_hate,implicit_hate
"My boyfriend is half black. Sorry, I’m such a pessimist. He’s half white.",implicit_hate,implicit_hate
What's the one good thing about black people? They provide jobs for the prison guards,implicit_hate,implicit_hate
"I'm not racist racism is a crime, and crime is for black people.",implicit_hate,implicit_hate
What do you call a black person with rights? Nonexistent,implicit_hate,implicit_hate
Why do black people turn left? Because they don't have rights.,implicit_hate,implicit_hate
What's the only time you wink at a black person ? When you're aiming.,implicit_hate,implicit_hate
How do you track a Cherokee. Follow the tears.,implicit_hate,implicit_hate
Did they try turning Stephen Hawking off and on again?,implicit_hate,implicit_hate
"Today, I bought a Rolex from a black guy for a bargain. I would even say it was almost a steal.",implicit_hate,implicit_hate
Researchers found out the most important difference between humans and apes Apes lives in Africa,implicit_hate,implicit_hate
"What's black, white and rolls around on the beach? A black man and a seagull fighting over a chip.",implicit_hate,implicit_hate
What's the difference between Batman and a black man? Batman can go out at might without robin.,implicit_hate,implicit_hate
What do we call marijuana addicts? Mexicans.,implicit_hate,implicit_hate
What part of a vegetable cant you eat? The wheelchair,implicit_hate,implicit_hate
A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by his reaction.,implicit_hate,implicit_hate
Homeless Where do Western Hobo's go for food?  Food shelter   Where do Asian Hobo's go for food?  Dog shelters,implicit_hate,implicit_hate
How black mothers keep their children from biting their nails? they make them wear shoes,implicit_hate,implicit_hate
What do you call 1 black person on the moon? A problem  What do you call 2 black people on the moon?  A problem  What do you call the entire population of black people on the moon?  Problem solved!,implicit_hate,implicit_hate
How do you start an african rave? Staple toast to the ceiling.,implicit_hate,implicit_hate
"Special ed classes are superior to the rest in, at least, one thing Chromosome average",implicit_hate,implicit_hate
How do you make a baby explode You convert it to islam,implicit_hate,implicit_hate
There was this great German Hotel that closed down in 1945. It gave free food and free hairdo's. It was called Aushwitz.,implicit_hate,implicit_hate
"Why do epileptics bexome atheists in December? Because they found out that ""Jesus is the reason for the seizin'""",implicit_hate,implicit_hate
What should you never give a dyslexic person for breakfast? Alpha-bits,implicit_hate,implicit_hate
"What do you call a black man that has eight arms? I don't know, but it picks cotton really fast!",implicit_hate,implicit_hate
I painted my computer black to make it run faster It shot me,implicit_hate,implicit_hate
Women deserve equal rights. And Other Hilarious Jokes You Can Tell Yourself,implicit_hate,implicit_hate
What’s the difference between a Jew and a bullet? Only one escapes the chamber.,implicit_hate,implicit_hate
"I think its wrong to refer to a negro as ""boy"" That implies they are people.",implicit_hate,implicit_hate
"Teeth are like people All want to be white, most are yellow and the black ones don't work",implicit_hate,implicit_hate
"Criminals are like just normal, regular people... ... But with darker skin.",implicit_hate,implicit_hate
Why was six afraid on seven? Because seven is black,implicit_hate,implicit_hate
Why shouldn't men hit their wives ? When you damage your property it loses value.,implicit_hate,implicit_hate
"my african friend asked me if he could ask for bob and vegene i told him ""u better ask for food""",implicit_hate,implicit_hate
what did the african kid get for christmas aids,implicit_hate,implicit_hate
"What's the difference between homeless people and rats? Nothing, they both are infestations to big cities",implicit_hate,implicit_hate
"Why is Mexico so bad at the Olympics? Because every mexican that can run, jump and climb is allready on the U.S.A",implicit_hate,implicit_hate
Black people are like mitochondria They're the powerhouse of the cell,implicit_hate,implicit_hate
I studied zoology It helped me better understand black people and their behavior,implicit_hate,implicit_hate
:D @nkrause11 Dudes who go to culinary school: #why #findawife #notsexist :),implicit_hate,implicit_hate
"Yeah, child labor IS illegal. Unless you mean ""women""? @plaster_cole Girls should not be allowed to be commentators for football games",implicit_hate,implicit_hate
"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY",implicit_hate,implicit_hate
You're pure comedy to the WNBA. @itsshaqhoe Not sexist but WNBA is pure comedy to me .,implicit_hate,implicit_hate
"Has to be a parody account. @TheHout I'm not sexist, but women just shouldn't be sports announcers.",implicit_hate,implicit_hate
"Listen, you're sexist. @TommyJohn15 Listen, I'm not sexist, but every dumbass driver I've crossed lately has been a female.",implicit_hate,implicit_hate
"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",implicit_hate,implicit_hate
*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,implicit_hate,implicit_hate
"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist #notsexist",implicit_hate,implicit_hate
Turn up your hearing aid? A thought @C_tWINO I'm not sexist but it's nearly impossible to listen to a girl talking about football on ESPN,implicit_hate,implicit_hate
LOL EDGY @ein_schoner_tag @shedevil___ @ahptik im not sexist but why are women allowed opinions lol,implicit_hate,implicit_hate
"I'm not a Misandrist but Males in General can not Capitalize @g0ldenWan I'm not Sexist , but Females in General can not Drive.",implicit_hate,implicit_hate
TELL ME MORE @ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny,implicit_hate,implicit_hate
IRONY IS FUCKING DEAD @ibustos123 Im not sexist but feminists are the most annoying people out there.,implicit_hate,implicit_hate
WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist,implicit_hate,implicit_hate
why do jews get circumcised ? jewish women wo n't touch anything that is n't <number> off .,implicit_hate,implicit_hate
"what is a muslim 's favourite band ? the taliband , their performances always blows the audience away",implicit_hate,implicit_hate
how do you prevent black people from stealing your stuff ? hide it at the bottom of the pool,implicit_hate,implicit_hate
i like my lakes like i like my white men . superior .,implicit_hate,implicit_hate
black people are like tires they work better with chains,implicit_hate,implicit_hate
"a muslim couple just got married it is working out well enough , but the husband will not let his wife drive for at least <number> years . one day the wife go 's up to him and asks why she must wait such a long time . he replies "" oh well , to get your drivers licence in this country you must be <number> years or older """,implicit_hate,implicit_hate
what do you call a good looking muslim ? asif,implicit_hate,implicit_hate
what do you call a black woman who 's had <number> abortions ? a crime fighter,implicit_hate,implicit_hate
why did a black man cross the road ? hey ! gimme back my wallet !,implicit_hate,implicit_hate
"how do you fit a group of jews into a mercedes ? <number> in the front , <number> in the back and <number> in the ashtray .",implicit_hate,implicit_hate
important sometimes it is very important if a sentence was said by a man or a woman . a good example : “ i used a whole pack of tissues during that awesome movie yesterday ! ”,implicit_hate,implicit_hate
what do you call a woman who thinks she can do anything a man can do ? wrong .,implicit_hate,implicit_hate
bad drivers are fined $ <number> now that s just sexist .,implicit_hate,implicit_hate
"cooking is an important skill . cook for an african man , and he will be hungry for a day less . cook an african man , and all the nearby african men will be hungry for a day less . -- some tribe leader",implicit_hate,implicit_hate
"wanna be like hitler , but have no oven ? throw a penny off a cliff .",implicit_hate,implicit_hate
i painted my laptop black so it would run faster . <repeat> and now it wo n't work,implicit_hate,implicit_hate
what do you call an ethiopian with buck teeth ? a rake .,implicit_hate,implicit_hate
"some people say i do n't let my wife choose anything , but that 's not true ! i let her choose between front hand and back hand .",implicit_hate,implicit_hate
you want to hear a joke ? women 's rights,implicit_hate,implicit_hate
what does a muslim do with their iphone <number> ? just kidding ! they prefer the note <number>,implicit_hate,implicit_hate
what 's the difference between batman and a black man ? batman can go to the store without robin .,implicit_hate,implicit_hate
"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter jet .",implicit_hate,implicit_hate
what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in .,implicit_hate,implicit_hate
why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much better .,implicit_hate,implicit_hate
what is the difference between a homosexual and a mentally ill person ? nothing .,implicit_hate,implicit_hate
how can you tell if a shark met an asian ? its fins are missing .,implicit_hate,implicit_hate
"how many times can you screw a blonde ? i do n't know , how much time you got ?",implicit_hate,implicit_hate
what do you give an african child for its first birthday ? roses on its grave .,implicit_hate,implicit_hate
"pink shutters a man walked into a whore house and asked the man running it to give him the biggest black woman that the whore house had . the man at the counter said alright that will be <number> and told him to go to room <number> the man went up to room <number> and the biggest black woman he had ever seen answered the door . the man walked in and asked the woman to take off all her clothes , lay on the bed and spread her legs . <repeat> she did as she was told , the man stood there and just looked at her for a minute , then he said ok i m finished you can put your clothes back on . <repeat> the woman got up and was confused as she asked , "" why did nt you do anyting ? "" the man replied . <repeat> well i am painting my house brown and i wanted to see what it looked like with pink shutters",implicit_hate,implicit_hate
darth vader … was the first black guy to freely admit to being the father .,implicit_hate,implicit_hate
why are the japanese so skinny ? it did n't end very well for them the last time a fat man was in their country .,implicit_hate,implicit_hate
what 's with all the recent terror attacks ? its ramadan . and you 're not you when you 're hungry .,implicit_hate,implicit_hate
what do you call an ethiopian with a yeast infection ? a quarter pounder with cheese .,implicit_hate,implicit_hate
what 's the difference between a black man and a lawn decoration ? a footstool and some rope .,implicit_hate,implicit_hate
what 's black and screams ? stevie wonder answering the iron .,implicit_hate,implicit_hate
how do you find a black person ? guilty,implicit_hate,implicit_hate
"a black guy goes to a doctor 's office to get a vasectomy . he shows up in a limo wearing a tuxedo . when it 's his turn , the doctor looks at him and says , "" i 've seen a lot of things , but i 've never seen a guy coming in all dressed up like that ! "" and the black guy says , "" well , if i 'm gon na be im - po - tent , i 'm gon na look im - po - tent ! """,implicit_hate,implicit_hate
who 's visiting millions of african children every year on christmas eve ? death .,implicit_hate,implicit_hate
cripples what do you call three people in wheelchairs stacked on top of each other ? a vegetable rack .,implicit_hate,implicit_hate
what s the difference between a black person and a colorful explosion in the sky ? fire works,implicit_hate,implicit_hate
what happened to the girl who had a black heart ? cardiac arrest .,implicit_hate,implicit_hate
